region,technology,year,capacity_gw
Croatia,Nuclear,2016,0.0
Croatia,Nuclear,2017,0.0
Croatia,Nuclear,2018,0.0
Croatia,Nuclear,2019,0.0
Croatia,Nuclear,2020,0.0
Croatia,Nuclear,2021,0.0
Croatia,Offshore wind,2000,0.0
Croatia,Offshore wind,2001,0.0
Croatia,Offshore wind,2002,0.0
Croatia,Offshore wind,2003,0.0
Croatia,Offshore wind,2004,0.0
Croatia,Offshore wind,2005,0.0
Croatia,Offshore wind,2006,0.0
Croatia,Offshore wind,2007,0.0
Croatia,Offshore wind,2008,0.0
Croatia,Offshore wind,2009,0.0
Croatia,Offshore wind,2010,0.0
Croatia,Offshore wind,2011,0.0
Croatia,Offshore wind,2012,0.0
Croatia,Offshore wind,2013,0.0
Croatia,Offshore wind,2014,0.0
Croatia,Offshore wind,2015,0.0
Croatia,Offshore wind,2016,0.0
Croatia,Offshore wind,2017,0.0
Croatia,Offshore wind,2018,0.0
Croatia,Offshore wind,2019,0.0
Croatia,Offshore wind,2020,0.0
Croatia,Offshore wind,2021,0.0
Croatia,Onshore wind,2000,0.0
Croatia,Onshore wind,2001,0.0
Croatia,Onshore wind,2002,0.0
Croatia,Onshore wind,2003,0.0
Croatia,Onshore wind,2004,0.006
Croatia,Onshore wind,2005,0.006
Croatia,Onshore wind,2006,0.017
Croatia,Onshore wind,2007,0.017
Croatia,Onshore wind,2008,0.017
Croatia,Onshore wind,2009,0.07
Croatia,Onshore wind,2010,0.079
Croatia,Onshore wind,2011,0.13
Croatia,Onshore wind,2012,0.18
Croatia,Onshore wind,2013,0.254
Croatia,Onshore wind,2014,0.339
Croatia,Onshore wind,2015,0.418
Croatia,Onshore wind,2016,0.483
Croatia,Onshore wind,2017,0.5761000000000001
Croatia,Onshore wind,2018,0.5862999999999999
Croatia,Onshore wind,2019,0.6463
Croatia,Onshore wind,2020,0.8012999999999999
Croatia,Onshore wind,2021,0.9883
Croatia,PV,2000,0.0
Croatia,PV,2001,0.0
Croatia,PV,2002,0.0
Croatia,PV,2003,0.0
Croatia,PV,2004,0.0
Croatia,PV,2005,0.0
Croatia,PV,2006,0.0
Croatia,PV,2007,0.0
Croatia,PV,2008,0.0
Croatia,PV,2009,0.0003
Croatia,PV,2010,0.0003
Croatia,PV,2011,0.0003
Croatia,PV,2012,0.004
Croatia,PV,2013,0.019
Croatia,PV,2014,0.033
Croatia,PV,2015,0.047799999999999995
Croatia,PV,2016,0.055799999999999995
Croatia,PV,2017,0.06
Croatia,PV,2018,0.0677
Croatia,PV,2019,0.0848
Croatia,PV,2020,0.1085
Croatia,PV,2021,0.1085
Cyprus,CCGT,2000,0.0
Cyprus,CCGT,2001,0.0
Cyprus,CCGT,2002,0.0
Cyprus,CCGT,2003,0.0
Cyprus,CCGT,2004,0.0
Cyprus,CCGT,2005,0.0
Cyprus,CCGT,2006,0.0
Cyprus,CCGT,2007,0.0
Cyprus,CCGT,2008,0.0
Cyprus,CCGT,2009,0.0
Cyprus,CCGT,2010,0.0
Cyprus,CCGT,2011,0.0
Cyprus,CCGT,2012,0.0
Cyprus,CCGT,2013,0.0
Cyprus,CCGT,2014,0.0
Cyprus,CCGT,2015,0.0
Cyprus,CCGT,2016,0.0
Cyprus,CCGT,2017,0.0
Cyprus,CCGT,2018,0.0
Cyprus,CCGT,2019,0.0
Cyprus,CCGT,2020,0.0
Cyprus,CCGT,2021,0.0
Cyprus,Hydro,2000,0.0
Cyprus,Hydro,2001,0.0
Cyprus,Hydro,2002,0.0
Cyprus,Hydro,2003,0.0
Cyprus,Hydro,2004,0.0
Cyprus,Hydro,2005,0.0
Cyprus,Hydro,2006,0.0
Cyprus,Hydro,2007,0.0
Cyprus,Hydro,2008,0.0
Cyprus,Hydro,2009,0.0
Cyprus,Hydro,2010,0.0
Cyprus,Hydro,2011,0.0
Cyprus,Hydro,2012,0.0
Cyprus,Hydro,2013,0.0
Cyprus,Hydro,2014,0.0
Cyprus,Hydro,2015,0.0
Cyprus,Hydro,2016,0.0
Cyprus,Hydro,2017,0.0
Cyprus,Hydro,2018,0.0
Cyprus,Hydro,2019,0.0
Cyprus,Hydro,2020,0.0
Cyprus,Hydro,2021,0.0
Cyprus,Nuclear,2000,0.0
Cyprus,Nuclear,2001,0.0
Cyprus,Nuclear,2002,0.0
Cyprus,Nuclear,2003,0.0
Cyprus,Nuclear,2004,0.0
Cyprus,Nuclear,2005,0.0
Cyprus,Nuclear,2006,0.0
Cyprus,Nuclear,2007,0.0
Cyprus,Nuclear,2008,0.0
Cyprus,Nuclear,2009,0.0
Cyprus,Nuclear,2010,0.0
Cyprus,Nuclear,2011,0.0
Cyprus,Nuclear,2012,0.0
Cyprus,Nuclear,2013,0.0
Cyprus,Nuclear,2014,0.0
Cyprus,Nuclear,2015,0.0
Cyprus,Nuclear,2016,0.0
Cyprus,Nuclear,2017,0.0
Cyprus,Nuclear,2018,0.0
Cyprus,Nuclear,2019,0.0
Cyprus,Nuclear,2020,0.0
Cyprus,Nuclear,2021,0.0
Cyprus,Offshore wind,2000,0.0
Cyprus,Offshore wind,2001,0.0
Cyprus,Offshore wind,2002,0.0
Cyprus,Offshore wind,2003,0.0
Cyprus,Offshore wind,2004,0.0
Cyprus,Offshore wind,2005,0.0
Cyprus,Offshore wind,2006,0.0
Cyprus,Offshore wind,2007,0.0
Cyprus,Offshore wind,2008,0.0
Cyprus,Offshore wind,2009,0.0
Cyprus,Offshore wind,2010,0.0
Cyprus,Offshore wind,2011,0.0
Cyprus,Offshore wind,2012,0.0
Cyprus,Offshore wind,2013,0.0
Cyprus,Offshore wind,2014,0.0
Cyprus,Offshore wind,2015,0.0
Cyprus,Offshore wind,2016,0.0
Cyprus,Offshore wind,2017,0.0
Cyprus,Offshore wind,2018,0.0
Cyprus,Offshore wind,2019,0.0
Cyprus,Offshore wind,2020,0.0
Cyprus,Offshore wind,2021,0.0
Cyprus,Onshore wind,2000,0.0
Cyprus,Onshore wind,2001,0.0
Cyprus,Onshore wind,2002,0.0
Cyprus,Onshore wind,2003,0.0
Cyprus,Onshore wind,2004,0.000225
Cyprus,Onshore wind,2005,0.000225
Cyprus,Onshore wind,2006,0.000225
Cyprus,Onshore wind,2007,0.000225
Cyprus,Onshore wind,2008,0.000225
Cyprus,Onshore wind,2009,0.000225
Cyprus,Onshore wind,2010,0.08222499999999999
Cyprus,Onshore wind,2011,0.13422499999999998
Cyprus,Onshore wind,2012,0.147225
Cyprus,Onshore wind,2013,0.147225
Cyprus,Onshore wind,2014,0.147225
Cyprus,Onshore wind,2015,0.157725
Cyprus,Onshore wind,2016,0.157725
Cyprus,Onshore wind,2017,0.157725
Cyprus,Onshore wind,2018,0.157725
Cyprus,Onshore wind,2019,0.157725
Cyprus,Onshore wind,2020,0.157725
Cyprus,Onshore wind,2021,0.157725
Cyprus,PV,2000,0.0
Cyprus,PV,2001,0.0
Cyprus,PV,2002,0.0
Cyprus,PV,2003,0.0
Cyprus,PV,2004,0.001
Cyprus,PV,2005,0.001
Cyprus,PV,2006,0.001
Cyprus,PV,2007,0.001
Cyprus,PV,2008,0.002
Cyprus,PV,2009,0.004
Cyprus,PV,2010,0.007
Cyprus,PV,2011,0.01
Cyprus,PV,2012,0.017
Cyprus,PV,2013,0.035
Cyprus,PV,2014,0.064
Cyprus,PV,2015,0.076
Cyprus,PV,2016,0.084
Cyprus,PV,2017,0.110046
Cyprus,PV,2018,0.118479
Cyprus,PV,2019,0.151261
Cyprus,PV,2020,0.22913399999999998
Cyprus,PV,2021,0.316
Czechia,CCGT,2000,0.0
Czechia,CCGT,2001,0.0
Czechia,CCGT,2002,0.0
Czechia,CCGT,2003,0.0
Czechia,CCGT,2004,0.0
Czechia,CCGT,2005,0.0
Czechia,CCGT,2006,0.0
Czechia,CCGT,2007,0.0
Czechia,CCGT,2008,0.0
Czechia,CCGT,2009,0.0
Czechia,CCGT,2010,0.0
Czechia,CCGT,2011,0.0
Czechia,CCGT,2012,0.0
Czechia,CCGT,2013,0.0
Czechia,CCGT,2014,0.0
Czechia,CCGT,2015,0.0
Czechia,CCGT,2016,0.0
Czechia,CCGT,2017,0.0
Czechia,CCGT,2018,0.0
Czechia,CCGT,2019,0.0
Czechia,CCGT,2020,0.0
Czechia,CCGT,2021,0.0
Czechia,Hydro,2000,2.097
Czechia,Hydro,2001,2.145
Czechia,Hydro,2002,2.145
Czechia,Hydro,2003,2.149
Czechia,Hydro,2004,2.16
Czechia,Hydro,2005,2.167
Czechia,Hydro,2006,2.163
Czechia,Hydro,2007,2.171
Czechia,Hydro,2008,2.176
Czechia,Hydro,2009,2.184
Czechia,Hydro,2010,2.196
Czechia,Hydro,2011,2.197
Czechia,Hydro,2012,2.212
Czechia,Hydro,2013,2.252
Czechia,Hydro,2014,2.252
Czechia,Hydro,2015,2.26
Czechia,Hydro,2016,2.262
Czechia,Hydro,2017,2.2647
Czechia,Hydro,2018,2.2640190000000002
Czechia,Hydro,2019,2.26521
Czechia,Hydro,2020,2.2654259999999997
Czechia,Hydro,2021,2.282826
Czechia,Nuclear,2000,1.76
Czechia,Nuclear,2001,1.76
Czechia,Nuclear,2002,2.76
Czechia,Nuclear,2003,3.76
Czechia,Nuclear,2004,3.76
Czechia,Nuclear,2005,3.76
Czechia,Nuclear,2006,3.76
Czechia,Nuclear,2007,3.76
Czechia,Nuclear,2008,3.76
Czechia,Nuclear,2009,3.83
Czechia,Nuclear,2010,3.9
Czechia,Nuclear,2011,3.97
Czechia,Nuclear,2012,4.04
Czechia,Nuclear,2013,4.29
Czechia,Nuclear,2014,4.29
Czechia,Nuclear,2015,4.29
Czechia,Nuclear,2016,4.29
Czechia,Nuclear,2017,4.29
Czechia,Nuclear,2018,4.29
Czechia,Nuclear,2019,4.29
Czechia,Nuclear,2020,4.29
Czechia,Nuclear,2021,4.29
Czechia,Offshore wind,2000,0.0
Czechia,Offshore wind,2001,0.0
Czechia,Offshore wind,2002,0.0
Czechia,Offshore wind,2003,0.0
Czechia,Offshore wind,2004,0.0
Czechia,Offshore wind,2005,0.0
Czechia,Offshore wind,2006,0.0
Czechia,Offshore wind,2007,0.0
Czechia,Offshore wind,2008,0.0
Czechia,Offshore wind,2009,0.0
Czechia,Offshore wind,2010,0.0
Czechia,Offshore wind,2011,0.0
Czechia,Offshore wind,2012,0.0
Czechia,Offshore wind,2013,0.0
Czechia,Offshore wind,2014,0.0
Czechia,Offshore wind,2015,0.0
Czechia,Offshore wind,2016,0.0
Czechia,Offshore wind,2017,0.0
Czechia,Offshore wind,2018,0.0
Czechia,Offshore wind,2019,0.0
Czechia,Offshore wind,2020,0.0
Czechia,Offshore wind,2021,0.0
Czechia,Onshore wind,2000,0.002
Czechia,Onshore wind,2001,0.0
Czechia,Onshore wind,2002,0.0064
Czechia,Onshore wind,2003,0.0106
Czechia,Onshore wind,2004,0.0165
Czechia,Onshore wind,2005,0.022
Czechia,Onshore wind,2006,0.0435
Czechia,Onshore wind,2007,0.1138
Czechia,Onshore wind,2008,0.15
Czechia,Onshore wind,2009,0.193
Czechia,Onshore wind,2010,0.213
Czechia,Onshore wind,2011,0.213
Czechia,Onshore wind,2012,0.258
Czechia,Onshore wind,2013,0.262
Czechia,Onshore wind,2014,0.278
Czechia,Onshore wind,2015,0.281
Czechia,Onshore wind,2016,0.282
Czechia,Onshore wind,2017,0.308205
Czechia,Onshore wind,2018,0.3162
Czechia,Onshore wind,2019,0.339414
Czechia,Onshore wind,2020,0.339424
Czechia,Onshore wind,2021,0.339424
Czechia,PV,2000,0.0001
Czechia,PV,2001,0.0001
Czechia,PV,2002,0.0002
Czechia,PV,2003,0.0003
Czechia,PV,2004,0.0004
Czechia,PV,2005,0.0005859999999999999
Czechia,PV,2006,0.000841
Czechia,PV,2007,0.003961
Czechia,PV,2008,0.0395
Czechia,PV,2009,0.4646
Czechia,PV,2010,1.727
Czechia,PV,2011,1.913
Czechia,PV,2012,2.022
Czechia,PV,2013,2.0635
Czechia,PV,2014,2.0674
Czechia,PV,2015,2.0749
Czechia,PV,2016,2.0679000000000003
Czechia,PV,2017,2.0695
Czechia,PV,2018,2.075072
Czechia,PV,2019,2.086424
Czechia,PV,2020,2.122711
Czechia,PV,2021,2.119211
Denmark,CCGT,2000,0.0
Denmark,CCGT,2001,0.0
Denmark,CCGT,2002,0.0
Denmark,CCGT,2003,0.0
Denmark,CCGT,2004,0.0
Denmark,CCGT,2005,0.0
Denmark,CCGT,2006,0.0
Denmark,CCGT,2007,0.0
Denmark,CCGT,2008,0.0
Denmark,CCGT,2009,0.0
Denmark,CCGT,2010,0.0
Denmark,CCGT,2011,0.0
Denmark,CCGT,2012,0.0
Denmark,CCGT,2013,0.0
Denmark,CCGT,2014,0.0
Denmark,CCGT,2015,0.0
Denmark,CCGT,2016,0.0
Denmark,CCGT,2017,0.0
Denmark,CCGT,2018,0.0
Denmark,CCGT,2019,0.0
Denmark,CCGT,2020,0.0
Denmark,CCGT,2021,0.0
Denmark,Hydro,2000,0.01
Denmark,Hydro,2001,0.011
Denmark,Hydro,2002,0.011
Denmark,Hydro,2003,0.011
Denmark,Hydro,2004,0.011
Denmark,Hydro,2005,0.011
Denmark,Hydro,2006,0.009
Denmark,Hydro,2007,0.009
Denmark,Hydro,2008,0.009
Denmark,Hydro,2009,0.009
Denmark,Hydro,2010,0.009199
Denmark,Hydro,2011,0.009264
Denmark,Hydro,2012,0.009255000000000001
Denmark,Hydro,2013,0.008733000000000001
Denmark,Hydro,2014,0.008616
Denmark,Hydro,2015,0.006878
Denmark,Hydro,2016,0.009267
Denmark,Hydro,2017,0.007153
Denmark,Hydro,2018,0.007153
Denmark,Hydro,2019,0.0072629999999999995
Denmark,Hydro,2020,0.0072629999999999995
Denmark,Hydro,2021,0.0072629999999999995
Denmark,Nuclear,2000,0.0
Denmark,Nuclear,2001,0.0
Denmark,Nuclear,2002,0.0
Denmark,Nuclear,2003,0.0
Denmark,Nuclear,2004,0.0
Denmark,Nuclear,2005,0.0
Denmark,Nuclear,2006,0.0
Denmark,Nuclear,2007,0.0
Denmark,Nuclear,2008,0.0
Denmark,Nuclear,2009,0.0
Denmark,Nuclear,2010,0.0
Denmark,Nuclear,2011,0.0
Denmark,Nuclear,2012,0.0
Denmark,Nuclear,2013,0.0
Denmark,Nuclear,2014,0.0
Denmark,Nuclear,2015,0.0
Denmark,Nuclear,2016,0.0
Denmark,Nuclear,2017,0.0
Denmark,Nuclear,2018,0.0
Denmark,Nuclear,2019,0.0
Denmark,Nuclear,2020,0.0
Denmark,Nuclear,2021,0.0
Denmark,Offshore wind,2000,0.04995
Denmark,Offshore wind,2001,0.04995
Denmark,Offshore wind,2002,0.21395
Denmark,Offshore wind,2003,0.42335
Denmark,Offshore wind,2004,0.42335
Denmark,Offshore wind,2005,0.42335
Denmark,Offshore wind,2006,0.42335
Denmark,Offshore wind,2007,0.42335
Denmark,Offshore wind,2008,0.42335
Denmark,Offshore wind,2009,0.66085
Denmark,Offshore wind,2010,0.86785
Denmark,Offshore wind,2011,0.8714500000000001
Denmark,Offshore wind,2012,0.9218500000000001
Denmark,Offshore wind,2013,1.27105
Denmark,Offshore wind,2014,1.27105
Denmark,Offshore wind,2015,1.27105
Denmark,Offshore wind,2016,1.27105
Denmark,Offshore wind,2017,1.2638
Denmark,Offshore wind,2018,1.7007999999999999
Denmark,Offshore wind,2019,1.7007999999999999
Denmark,Offshore wind,2020,1.7007999999999999
Denmark,Offshore wind,2021,2.3058
Denmark,Onshore wind,2000,2.340065
Denmark,Onshore wind,2001,2.447203
Denmark,Onshore wind,2002,2.680581
Denmark,Onshore wind,2003,2.696566
Denmark,Onshore wind,2004,2.700362
Denmark,Onshore wind,2005,2.7044859999999997
Denmark,Onshore wind,2006,2.712346
Denmark,Onshore wind,2007,2.700864
Denmark,Onshore wind,2008,2.73952
Denmark,Onshore wind,2009,2.821237
Denmark,Onshore wind,2010,2.933979
Denmark,Onshore wind,2011,3.080531
Denmark,Onshore wind,2012,3.240091
Denmark,Onshore wind,2013,3.547873
Denmark,Onshore wind,2014,3.6153530000000003
Denmark,Onshore wind,2015,3.8059160000000003
Denmark,Onshore wind,2016,3.974092
Denmark,Onshore wind,2017,4.225149
Denmark,Onshore wind,2018,4.414246
Denmark,Onshore wind,2019,4.40214
Denmark,Onshore wind,2020,4.558655
Denmark,Onshore wind,2021,4.707765
Denmark,PV,2000,0.001
Denmark,PV,2001,0.001
Denmark,PV,2002,0.002
Denmark,PV,2003,0.002
Denmark,PV,2004,0.002
Denmark,PV,2005,0.003
Denmark,PV,2006,0.003
Denmark,PV,2007,0.003
Denmark,PV,2008,0.003
Denmark,PV,2009,0.005
Denmark,PV,2010,0.007
Denmark,PV,2011,0.017
Denmark,PV,2012,0.402
Denmark,PV,2013,0.571
Denmark,PV,2014,0.607
Denmark,PV,2015,0.7821079999999999
Denmark,PV,2016,0.850953
Denmark,PV,2017,0.90635
Denmark,PV,2018,0.998
Denmark,PV,2019,1.08
Denmark,PV,2020,1.304294
Denmark,PV,2021,1.540294
Estonia,CCGT,2000,0.0
Estonia,CCGT,2001,0.0
Estonia,CCGT,2002,0.0
Estonia,CCGT,2003,0.0
Estonia,CCGT,2004,0.0
Estonia,CCGT,2005,0.0
Estonia,CCGT,2006,0.0
Estonia,CCGT,2007,0.0
Estonia,CCGT,2008,0.0
Estonia,CCGT,2009,0.0
Estonia,CCGT,2010,0.0
Estonia,CCGT,2011,0.0
Estonia,CCGT,2012,0.0
Estonia,CCGT,2013,0.0
Estonia,CCGT,2014,0.0
Estonia,CCGT,2015,0.0
Estonia,CCGT,2016,0.0
Estonia,CCGT,2017,0.0
Estonia,CCGT,2018,0.0
Estonia,CCGT,2019,0.0
Estonia,CCGT,2020,0.0
Estonia,CCGT,2021,0.0
Estonia,Hydro,2000,0.002
Estonia,Hydro,2001,0.002
Estonia,Hydro,2002,0.003
Estonia,Hydro,2003,0.004
Estonia,Hydro,2004,0.004
Estonia,Hydro,2005,0.005
Estonia,Hydro,2006,0.005
Estonia,Hydro,2007,0.005
Estonia,Hydro,2008,0.005
Estonia,Hydro,2009,0.007
Estonia,Hydro,2010,0.006
Estonia,Hydro,2011,0.005
Estonia,Hydro,2012,0.008
Estonia,Hydro,2013,0.008
Estonia,Hydro,2014,0.005
Estonia,Hydro,2015,0.006
Estonia,Hydro,2016,0.006
Estonia,Hydro,2017,0.0073
Estonia,Hydro,2018,0.0073
Estonia,Hydro,2019,0.006
Estonia,Hydro,2020,0.008
Estonia,Hydro,2021,0.009
Estonia,Nuclear,2000,0.0
Estonia,Nuclear,2001,0.0
Estonia,Nuclear,2002,0.0
Estonia,Nuclear,2003,0.0
Estonia,Nuclear,2004,0.0
Estonia,Nuclear,2005,0.0
Estonia,Nuclear,2006,0.0
Estonia,Nuclear,2007,0.0
Estonia,Nuclear,2008,0.0
Estonia,Nuclear,2009,0.0
Estonia,Nuclear,2010,0.0
Estonia,Nuclear,2011,0.0
Estonia,Nuclear,2012,0.0
Estonia,Nuclear,2013,0.0
Estonia,Nuclear,2014,0.0
Estonia,Nuclear,2015,0.0
Estonia,Nuclear,2016,0.0
Estonia,Nuclear,2017,0.0
Estonia,Nuclear,2018,0.0
Estonia,Nuclear,2019,0.0
Estonia,Nuclear,2020,0.0
Estonia,Nuclear,2021,0.0
Estonia,Offshore wind,2000,0.0
Estonia,Offshore wind,2001,0.0
Estonia,Offshore wind,2002,0.0
Estonia,Offshore wind,2003,0.0
Estonia,Offshore wind,2004,0.0
Estonia,Offshore wind,2005,0.0
Estonia,Offshore wind,2006,0.0
Estonia,Offshore wind,2007,0.0
Estonia,Offshore wind,2008,0.0
Estonia,Offshore wind,2009,0.0
Estonia,Offshore wind,2010,0.0
Estonia,Offshore wind,2011,0.0
Estonia,Offshore wind,2012,0.0
Estonia,Offshore wind,2013,0.0
Estonia,Offshore wind,2014,0.0
Estonia,Offshore wind,2015,0.0
Estonia,Offshore wind,2016,0.0
Estonia,Offshore wind,2017,0.0
Estonia,Offshore wind,2018,0.0
Estonia,Offshore wind,2019,0.0
Estonia,Offshore wind,2020,0.0
Estonia,Offshore wind,2021,0.0
Estonia,Onshore wind,2000,0.0
Estonia,Onshore wind,2001,0.0
Estonia,Onshore wind,2002,0.001
Estonia,Onshore wind,2003,0.003
Estonia,Onshore wind,2004,0.007
Estonia,Onshore wind,2005,0.031
Estonia,Onshore wind,2006,0.031
Estonia,Onshore wind,2007,0.05
Estonia,Onshore wind,2008,0.077
Estonia,Onshore wind,2009,0.104
Estonia,Onshore wind,2010,0.108
Estonia,Onshore wind,2011,0.18
Estonia,Onshore wind,2012,0.266
Estonia,Onshore wind,2013,0.248
Estonia,Onshore wind,2014,0.275
Estonia,Onshore wind,2015,0.3
Estonia,Onshore wind,2016,0.31
Estonia,Onshore wind,2017,0.3118
Estonia,Onshore wind,2018,0.31
Estonia,Onshore wind,2019,0.316
Estonia,Onshore wind,2020,0.317
Estonia,Onshore wind,2021,0.317
Estonia,PV,2000,0.0
Estonia,PV,2001,0.0
Estonia,PV,2002,0.0
Estonia,PV,2003,0.0
Estonia,PV,2004,0.0
Estonia,PV,2005,0.0
Estonia,PV,2006,0.0
Estonia,PV,2007,0.0
Estonia,PV,2008,0.0
Estonia,PV,2009,0.0001
Estonia,PV,2010,0.0001
Estonia,PV,2011,0.0002
Estonia,PV,2012,0.00038
Estonia,PV,2013,0.0015
Estonia,PV,2014,0.0033399999999999997
Estonia,PV,2015,0.0065
Estonia,PV,2016,0.01
Estonia,PV,2017,0.015
Estonia,PV,2018,0.0319
Estonia,PV,2019,0.1206
Estonia,PV,2020,0.20767
Estonia,PV,2021,0.4137
Finland,CCGT,2000,0.0
Finland,CCGT,2001,0.0
Finland,CCGT,2002,0.0
Finland,CCGT,2003,0.0
Finland,CCGT,2004,0.0
Finland,CCGT,2005,0.0
Finland,CCGT,2006,0.0
Finland,CCGT,2007,0.0
Finland,CCGT,2008,0.0
Finland,CCGT,2009,0.0
Finland,CCGT,2010,0.0
Finland,CCGT,2011,0.0
Finland,CCGT,2012,0.0
Finland,CCGT,2013,0.0
Finland,CCGT,2014,0.0
Finland,CCGT,2015,0.0
Finland,CCGT,2016,0.0
Finland,CCGT,2017,0.0
Finland,CCGT,2018,0.0
Finland,CCGT,2019,0.0
Finland,CCGT,2020,0.0
Finland,CCGT,2021,0.0
Finland,Hydro,2000,2.882
Finland,Hydro,2001,2.926
Finland,Hydro,2002,2.964
Finland,Hydro,2003,2.966
Finland,Hydro,2004,2.999
Finland,Hydro,2005,3.035
Finland,Hydro,2006,3.062
Finland,Hydro,2007,3.102
Finland,Hydro,2008,3.006
Finland,Hydro,2009,3.029
Finland,Hydro,2010,3.039
Finland,Hydro,2011,3.08
Finland,Hydro,2012,3.08
Finland,Hydro,2013,3.108
Finland,Hydro,2014,3.132
Finland,Hydro,2015,3.133
Finland,Hydro,2016,3.133
Finland,Hydro,2017,3.156
Finland,Hydro,2018,3.152
Finland,Hydro,2019,3.157
Finland,Hydro,2020,3.164
Finland,Hydro,2021,3.178
Finland,Nuclear,2000,2.64
Finland,Nuclear,2001,2.64
Finland,Nuclear,2002,2.671
Finland,Nuclear,2003,2.671
Finland,Nuclear,2004,2.671
Finland,Nuclear,2005,2.671
Finland,Nuclear,2006,2.671
Finland,Nuclear,2007,2.671
Finland,Nuclear,2008,2.716
Finland,Nuclear,2009,2.716
Finland,Nuclear,2010,2.716
Finland,Nuclear,2011,2.716
Finland,Nuclear,2012,2.732
Finland,Nuclear,2013,2.752
Finland,Nuclear,2014,2.752
Finland,Nuclear,2015,2.752
Finland,Nuclear,2016,2.764
Finland,Nuclear,2017,2.779
Finland,Nuclear,2018,2.784
Finland,Nuclear,2019,2.794
Finland,Nuclear,2020,2.794
Finland,Nuclear,2021,2.794
Finland,Offshore wind,2000,0.0
Finland,Offshore wind,2001,0.0
Finland,Offshore wind,2002,0.0
Finland,Offshore wind,2003,0.0
Finland,Offshore wind,2004,0.0
Finland,Offshore wind,2005,0.0
Finland,Offshore wind,2006,0.0
Finland,Offshore wind,2007,0.0
Finland,Offshore wind,2008,0.024
Finland,Offshore wind,2009,0.024
Finland,Offshore wind,2010,0.0263
Finland,Offshore wind,2011,0.0263
Finland,Offshore wind,2012,0.0263
Finland,Offshore wind,2013,0.0263
Finland,Offshore wind,2014,0.0263
Finland,Offshore wind,2015,0.032
Finland,Offshore wind,2016,0.032
Finland,Offshore wind,2017,0.0727
Finland,Offshore wind,2018,0.0727
Finland,Offshore wind,2019,0.073
Finland,Offshore wind,2020,0.073
Finland,Offshore wind,2021,0.073
Finland,Onshore wind,2000,0.038
Finland,Onshore wind,2001,0.039
Finland,Onshore wind,2002,0.043
Finland,Onshore wind,2003,0.052
Finland,Onshore wind,2004,0.082
Finland,Onshore wind,2005,0.082
Finland,Onshore wind,2006,0.086
Finland,Onshore wind,2007,0.11
Finland,Onshore wind,2008,0.119
Finland,Onshore wind,2009,0.123
Finland,Onshore wind,2010,0.1707
Finland,Onshore wind,2011,0.1727
Finland,Onshore wind,2012,0.2307
Finland,Onshore wind,2013,0.42069999999999996
Finland,Onshore wind,2014,0.6007
Finland,Onshore wind,2015,0.973
Finland,Onshore wind,2016,1.533
Finland,Onshore wind,2017,1.9713
Finland,Onshore wind,2018,1.9683
Finland,Onshore wind,2019,2.211
Finland,Onshore wind,2020,2.513
Finland,Onshore wind,2021,3.184
Finland,PV,2000,0.002
Finland,PV,2001,0.003
Finland,PV,2002,0.003
Finland,PV,2003,0.003
Finland,PV,2004,0.004
Finland,PV,2005,0.004
Finland,PV,2006,0.005
Finland,PV,2007,0.005
Finland,PV,2008,0.006
Finland,PV,2009,0.006
Finland,PV,2010,0.007
Finland,PV,2011,0.007
Finland,PV,2012,0.008
Finland,PV,2013,0.009
Finland,PV,2014,0.011
Finland,PV,2015,0.017
Finland,PV,2016,0.039
Finland,PV,2017,0.082
Finland,PV,2018,0.14
Finland,PV,2019,0.222
Finland,PV,2020,0.318
Finland,PV,2021,0.404
France,CCGT,2000,0.0
France,CCGT,2001,0.0
France,CCGT,2002,0.0
France,CCGT,2003,0.0
France,CCGT,2004,0.0
France,CCGT,2005,0.0
France,CCGT,2006,0.0
France,CCGT,2007,0.0
France,CCGT,2008,0.0
France,CCGT,2009,0.0
France,CCGT,2010,0.0
France,CCGT,2011,0.0
France,CCGT,2012,0.0
France,CCGT,2013,0.0
France,CCGT,2014,0.0
France,CCGT,2015,0.0
France,CCGT,2016,0.0
France,CCGT,2017,0.0
France,CCGT,2018,0.0
France,CCGT,2019,0.0
France,CCGT,2020,0.0
France,CCGT,2021,0.0
France,Hydro,2000,25.154
France,Hydro,2001,25.179
France,Hydro,2002,25.278
France,Hydro,2003,25.23
France,Hydro,2004,25.117
France,Hydro,2005,25.13
France,Hydro,2006,25.142
France,Hydro,2007,25.155
France,Hydro,2008,25.12
France,Hydro,2009,25.208
France,Hydro,2010,25.425
France,Hydro,2011,25.642371
France,Hydro,2012,25.656717
France,Hydro,2013,25.646149
France,Hydro,2014,25.577062
France,Hydro,2015,25.551830000000002
France,Hydro,2016,25.620854
France,Hydro,2017,25.706940000000003
France,Hydro,2018,25.726935
France,Hydro,2019,25.868588
France,Hydro,2020,25.71236
France,Hydro,2021,25.71236
France,Nuclear,2000,63.183
France,Nuclear,2001,63.183
France,Nuclear,2002,63.273
France,Nuclear,2003,63.363
France,Nuclear,2004,63.363
France,Nuclear,2005,63.26
France,Nuclear,2006,63.26
France,Nuclear,2007,63.26
France,Nuclear,2008,63.26
France,Nuclear,2009,63.13
France,Nuclear,2010,63.13
France,Nuclear,2011,63.13
France,Nuclear,2012,63.13
France,Nuclear,2013,63.13
France,Nuclear,2014,63.13
France,Nuclear,2015,63.13
